;אזור ישוב תושב;בחירה מפלגה תעודה;בטחון ארגון אסיר;בניה תכנון תוכנית;גמלה קצבה הקצבה;דיור סיוע רכישה;דמי עבד פטור;חולה מחלה רופא;חיל סטודנט פטור;יסוד עקרון כבוד;כניסה זר שהה;מבקר פנימי בקרת;מדיניות אחריות פקוח;מוצר מזון פסלת;מנוי יצוג נציג;נהג תחבורה רכב;נסוי הגדרה פקוח;נשואין זוג גרושין;סביבה חשמל זהום;ענש עברה אסור;צרכן חוב בנק;קטין נער קשה;שדור פרסום תקשרת;שם דיון דעה;שפה יהודי ארץ;תביעה חקירה משפטי;תופעה נמוך אחרון;תלמיד ספר גיל;תעשיה מכרז מפעל;תקציב קרן אוצר
K18_f_428568;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.1233333333;0.1566666667;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0122222222;0.0011111111;0.0011111111;0.0011111111;0.0122222222;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.0011111111;0.6677777778
K18_f_428843;0.0017543860000000001;0.0017543860000000001;0.1771929825;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0192982456;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.2473684211;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0192982456;0.0017543860000000001;0.0017543860000000001;0.3526315789;0.0017543860000000001;0.0192982456;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.1245614035;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001
K18_f_428882;0.0008064516;0.7911290323;0.0008064516;0.0008064516;0.0008064516;0.008870967700000001;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0008064516;0.0169354839;0.1217741935;0.0008064516;0.0008064516;0.0008064516;0.0411290323;0.0008064516;0.0008064516
K18_f_428883;0.0012658228;0.0012658228;0.0012658228;0.0012658228;0.1025316456;0.0139240506;0.3936708861;0.0012658228;0.051898734200000005;0.0012658228;0.0012658228;0.0012658228;0.20379746840000001;0.0012658228;0.0012658228;0.0012658228;0.0012658228;0.0139240506;0.0012658228;0.0139240506;0.0012658228;0.0139240506;0.0012658228;0.07721518990000001;0.0012658228;0.0012658228;0.0898734177;0.0012658228;0.0012658228;0.0012658228
K18_f_428885;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0621212121;0.0621212121;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.5015151515;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.1075757576;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.0015151515000000001;0.2287878788
K18_f_428887;0.0010869565;0.0010869565;0.0119565217;0.2293478261;0.0010869565;0.0554347826;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.2619565217;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0663043478;0.0010869565;0.3489130435
K18_f_428888;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0428571429;0.0020408163;0.022448979600000002;0.0020408163;0.0020408163;0.0020408163;0.0428571429;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.4306122449;0.0020408163;0.1448979592;0.0020408163;0.0020408163;0.0428571429;0.2265306122;0.0020408163;0.0020408163;0.0020408163;0.0020408163
K18_f_428892;0.0003333333;0.727;0.0003333333;0.0003333333;0.0003333333;0.0003333333;0.037;0.0003333333;0.0003333333;0.0003333333;0.0003333333;0.0003333333;0.0003333333;0.0036666667;0.0003333333;0.0003333333;0.0003333333;0.0003333333;0.0003333333;0.0203333333;0.0403333333;0.0003333333;0.007;0.0003333333;0.0003333333;0.0003333333;0.157;0.0003333333;0.0003333333;0.0003333333
K18_f_428893;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0040145985;0.0259124088;0.0003649635;0.0003649635;0.0003649635;0.7558394161;0.0003649635;0.0003649635;0.14270072990000002;0.0295620438;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0040145985;0.0003649635;0.0113138686;0.0003649635;0.0113138686;0.0076642336000000005;0.0003649635
K18_f_428948;0.0028571429;0.0314285714;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0314285714;0.0028571429;0.46;0.0314285714;0.0028571429;0.0028571429;0.0314285714;0.0028571429;0.0028571429;0.0028571429;0.1171428571;0.0028571429;0.0028571429;0.0314285714;0.0028571429;0.0028571429;0.0028571429;0.1171428571;0.0028571429;0.0885714286
K18_f_428967;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.1378378378;0.0027027027;0.0027027027;0.16486486490000002;0.0027027027;0.4351351351;0.029729729700000002;0.0027027027;0.0027027027;0.029729729700000002;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.029729729700000002;0.0027027027;0.0837837838;0.0027027027;0.029729729700000002;0.0027027027;0.0027027027;0.0027027027;0.0027027027
K18_f_429029;0.0023809524;0.0023809524;0.0738095238;0.0023809524;0.09761904760000001;0.0023809524;0.0023809524;0.09761904760000001;0.3119047619;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0261904762;0.0023809524;0.1452380952;0.1452380952;0.0023809524;0.05
K18_f_429101;0.0005747126;0.0005747126;0.0120689655;0.0005747126;0.0005747126;0.006321839100000001;0.0005747126;0.0005747126;0.006321839100000001;0.0005747126;0.0005747126;0.0005747126;0.0867816092;0.006321839100000001;0.0005747126;0.0005747126;0.0005747126;0.0005747126;0.2074712644;0.21321839080000002;0.0005747126;0.20172413790000002;0.0005747126;0.0695402299;0.10977011490000001;0.017816092000000002;0.023563218400000002;0.029310344800000002;0.0005747126;0.0005747126
K18_f_429222;0.17794117650000002;0.0161764706;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0308823529;0.0161764706;0.0014705882;0.5014705882;0.0455882353;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0308823529;0.0014705882;0.0014705882;0.0308823529;0.0014705882;0.0014705882;0.0308823529;0.0014705882;0.0014705882;0.0897058824;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882
K18_f_429229;0.0007352941;0.0154411765;0.0007352941;0.0007352941;0.1330882353;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0080882353;0.0007352941;0.0080882353;0.0154411765;0.33897058820000003;0.0227941176;0.0007352941;0.0007352941;0.3536764706;0.0007352941;0.0007352941;0.0448529412;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0007352941;0.0448529412
K18_f_429346;0.0011363636;0.0011363636;0.0011363636;0.0352272727;0.0125;0.8079545455;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.023863636400000002;0.0011363636;0.0465909091;0.0011363636;0.0011363636;0.0011363636;0.023863636400000002;0.0011363636;0.0011363636;0.023863636400000002;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636
K18_f_429368;0.0244444444;0.046666666700000005;0.0244444444;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.2688888889;0.1133333333;0.1133333333;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.3355555556;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0244444444;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222
K18_f_429385;0.0002967359;0.006231454;0.0002967359;0.0002967359;0.006231454;0.015133531200000001;0.0715133531;0.0002967359;0.035905044500000004;0.0002967359;0.0002967359;0.0002967359;0.18427299700000002;0.0002967359;0.0032640950000000003;0.0002967359;0.0002967359;0.0091988131;0.0002967359;0.0002967359;0.0002967359;0.07448071220000001;0.0002967359;0.0002967359;0.0388724036;0.006231454;0.0002967359;0.5433234421;0.0002967359;0.0002967359
K18_f_429387;0.029245283;0.010377358500000001;0.0009433962000000001;0.0009433962000000001;0.029245283;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0198113208;0.0009433962000000001;0.0009433962000000001;0.11415094340000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.010377358500000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.1518867925;0.6141509434;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001;0.0009433962000000001
K18_f_429388;0.0016666667;0.0016666667;0.085;0.0016666667;0.7183333333;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0183333333;0.0016666667;0.0016666667;0.0016666667;0.11833333330000001;0.0016666667;0.0183333333;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667;0.0016666667
K18_f_429637;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.06507936510000001;0.0015873016000000002;0.0174603175;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.1920634921;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0174603175;0.0015873016000000002;0.2714285714;0.0015873016000000002;0.0015873016000000002;0.1126984127;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.2714285714;0.0174603175
K18_f_429735;0.0016393443000000001;0.0016393443000000001;0.11639344260000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.3459016393;0.0016393443000000001;0.0016393443000000001;0.0836065574;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.1655737705;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0180327869;0.0016393443000000001;0.0016393443000000001;0.231147541;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001
K18_f_429752;0.0025641026;0.028205128200000002;0.2333333333;0.0025641026;0.028205128200000002;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.028205128200000002;0.0025641026;0.0025641026;0.053846153800000005;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.5666666667;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026
K18_f_429762;0.0123595506;0.0011235955;0.0011235955;0.0011235955;0.034831460700000004;0.0011235955;0.0011235955;0.1471910112;0.0123595506;0.0011235955;0.0011235955;0.0235955056;0.034831460700000004;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.4617977528;0.0011235955;0.1471910112;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.102247191
K18_f_429763;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0203703704;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.11296296300000001;0.0018518519000000002;0.0018518519000000002;0.11296296300000001;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0203703704;0.0018518519000000002;0.0018518519000000002;0.0388888889;0.0018518519000000002;0.0018518519000000002;0.3722222222;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.2796296296
K18_f_429770;0.11323529410000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.16715686270000002;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0151960784;0.6867647059;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0004901961000000001;0.0053921569;0.0004901961000000001
K18_f_429778;0.0023809524;0.0738095238;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.1452380952;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.40714285710000003;0.05;0.0023809524;0.0023809524;0.0738095238;0.0023809524;0.0023809524;0.0738095238;0.0261904762;0.09761904760000001;0.0023809524;0.0023809524;0.0023809524;0.0023809524
K18_f_429885;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.09726027400000001;0.001369863;0.5356164384000001;0.0698630137;0.001369863;0.0424657534;0.001369863;0.001369863;0.0424657534;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.0150684932;0.0424657534;0.001369863;0.1246575342;0.001369863
K18_f_429890;0.0019607843000000002;0.0019607843000000002;0.0215686275;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.3941176471;0.0607843137;0.0019607843000000002;0.0019607843000000002;0.17843137250000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0607843137;0.0019607843000000002;0.0019607843000000002;0.0411764706;0.0019607843000000002;0.0019607843000000002;0.1196078431;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0803921569
K18_f_429914;0.0007407407000000001;0.06740740740000001;0.0007407407000000001;0.0007407407000000001;0.0007407407000000001;0.0081481481;0.0377777778;0.11185185190000001;0.0081481481;0.0081481481;0.0155555556;0.0007407407000000001;0.0007407407000000001;0.0007407407000000001;0.030370370400000003;0.0007407407000000001;0.2007407407;0.0451851852;0.0007407407000000001;0.0007407407000000001;0.0007407407000000001;0.0007407407000000001;0.0007407407000000001;0.0007407407000000001;0.097037037;0.0007407407000000001;0.0007407407000000001;0.35629629630000004;0.0007407407000000001;0.0007407407000000001
K18_f_429970;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.3410714286;0.0017857143;0.3589285714;0.0017857143;0.0017857143;0.0017857143;0.0732142857;0.0017857143;0.0017857143;0.0732142857;0.0017857143;0.0196428571;0.0196428571;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0553571429;0.0196428571;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143
K18_f_429976;0.0008547009;0.0008547009;0.0692307692;0.1547008547;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0094017094;0.0008547009;0.11196581200000001;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0692307692;0.0094017094;0.24017094020000002;0.0008547009;0.2572649573;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.060683760700000006;0.0008547009;0.0008547009;0.0008547009
K18_f_429981;0.0009345794000000001;0.0009345794000000001;0.019626168200000002;0.0009345794000000001;0.8700934579;0.0009345794000000001;0.010280373800000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.010280373800000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.038317757;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.019626168200000002;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.010280373800000001;0.0009345794000000001
K18_f_429993;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0554054054;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0418918919;0.4337837838;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.3256756757;0.0013513514000000001;0.0013513514000000001;0.0283783784;0.0013513514000000001;0.0283783784;0.0013513514000000001;0.0554054054;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001
K18_f_430014;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.35742574260000004;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.4465346535;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.1495049505;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001
K18_f_430021;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.0007751938;0.7449612403;0.0007751938;0.0085271318;0.0007751938;0.0395348837;0.0007751938;0.0007751938;0.0007751938;0.0550387597;0.0007751938;0.0085271318;0.0007751938;0.0007751938;0.0007751938;0.1248062016
K18_f_430027;0.00078125;0.00078125;0.38359375;0.00078125;0.00078125;0.00078125;0.03203125;0.03203125;0.00078125;0.00078125;0.00078125;0.00078125;0.21171875;0.00078125;0.00078125;0.00078125;0.00078125;0.00078125;0.00078125;0.055468750000000004;0.00078125;0.23515625;0.00078125;0.00078125;0.00078125;0.00078125;0.03203125;0.00078125;0.00078125;0.00078125
K18_f_430134;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.042307692300000005;0.0038461538;0.31153846150000003;0.0038461538;0.0038461538;0.042307692300000005;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.08076923080000001;0.0038461538;0.0038461538;0.0038461538;0.1961538462;0.0038461538;0.0038461538;0.2346153846
K18_f_430173;0.0016949153;0.0016949153;0.0016949153;0.0355932203;0.0016949153;0.5101694915;0.0186440678;0.1033898305;0.0355932203;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0186440678;0.0186440678;0.0016949153;0.0016949153;0.2220338983
K18_f_430261;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.19166666670000002;0.09642857140000001;0.0011904762;0.0011904762;0.048809523800000004;0.0011904762;0.0845238095;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0130952381;0.0011904762;0.0011904762;0.0011904762;0.41785714290000003;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.1202380952;0.0011904762;0.0011904762
K18_f_430350;0.0029411765;0.23823529410000002;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.2088235294;0.0029411765;0.2088235294;0.0029411765;0.0029411765;0.0617647059;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0911764706;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.1205882353;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765
K18_f_430354;0.0008928571000000001;0.018750000000000003;0.0008928571000000001;0.0276785714;0.0008928571000000001;0.0008928571000000001;0.054464285700000004;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.009821428600000001;0.0008928571000000001;0.5544642857000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.14375000000000002;0.0008928571000000001;0.009821428600000001;0.0276785714;0.0455357143;0.0276785714;0.0008928571000000001;0.0008928571000000001;0.0633928571;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001
K18_f_430363;0.0016393443000000001;0.050819672100000005;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0344262295;0.0016393443000000001;0.0180327869;0.050819672100000005;0.0836065574;0.0180327869;0.11639344260000001;0.0016393443000000001;0.0016393443000000001;0.2639344262;0.0180327869;0.0344262295;0.0016393443000000001;0.0016393443000000001;0.0016393443000000001;0.0344262295;0.0016393443000000001;0.0836065574;0.0016393443000000001;0.1;0.0672131148
